link	wikipedia_page	anchor_text	page_heading	surrounding_paragraph
https://quarry.wmcloud.org/query/73160	https://en.wikipedia.org/wiki/Wikipedia_talk:New_pages_patrol/Backlog_drives/May_2023	[2]	Wikipedia talk:New pages patrol/Backlog drives/May 2023	@Tol, thanks for fixing the bot updates. We have another issue: Hey man im josh said (on discord) that all his reviews are not being counted. (See [1] v/s 346 on the leaderboard). I think this is because the bot is only counting the page curation logs and not the page patrol logs (See [2]). Please tweak the bot code to fix this. Make sure that the pages aren't counted twice because of this (I've made that mistake before). Cheers! -MPGuy2824 (talk) 02:31, 2 May 2023 (UTC)Reply[reply]
https://www.nike.com/ca/launch/t/air-jordan-1-j-balvin	https://en.wikipedia.org/wiki/User:Jason.H29/Air_Jordan	[2]	User:Jason.H29/Air Jordan	Air Jordan has collaborated with many brands and artists, having them create a unique Air Jordan to call their own. These include celebrities like Drake,[48] Billie Eilish,[49] J Balvin,[2] DJ Khaled, Eminem, Nicki Minaj, and Mark Wahlberg. [50] After a collaboration with Nike on its Air Force One in 2017, rapper Travis Scott partnered with Jordan Brand to design Cactus Jack iterations of the Air Jordan 1, Air Jordan 4 and Air Jordan 6. [51][52]
https://www.thepapare.com/march-madness/	https://en.wikipedia.org/wiki/Template:Big_Matches	Big Matches at ThePapare.com	Template:Big Matches	"Big Matches at ThePapare.com
"
https://baseball-reference.com/teams/BAL/2019-batting.shtml	https://en.wikipedia.org/wiki/2019_Baltimore_Orioles_season	[1]	2019 Baltimore Orioles season	Source:[1]
https://archive.org/details/DiaryOfLieut.AnthonyAllaireOfFergusonsCorps.MemorandumOfOccurrences/page/n27/mode/1up	https://en.wikipedia.org/wiki/Talk:Battle_of_Kings_Mountain	diary	Talk:Battle of Kings Mountain	"What mistreatment did he receive? His diary states that he went through some marching but makes no complaint of real prisoner mistreatment that I have found. His complaints that I did find are:
"
http://User_talk:Netherzone	https://en.wikipedia.org/wiki/User_talk:2600:8807:5470:9200:E1B0:CD36:1CC:1957	HERE	User talk:2600:8807:5470:9200:E1B0:CD36:1CC:1957	Hello, I noticed that you added a death date of 2022 to the Peter Lamborn Wilson article and wanted you to know why I reverted the edits. Firstly please accept my sincere condolences if you were/are close to him or a family member or friend, and he has passed on. Secondly, because we are an encyclopedia, we need a reference (citation, source) for that fact added to the article. An obituary or memorial service announcement in a newspaper would suffice. If you do not know how to add reference, you can post a link on the article talk page found HERE, or on my talk page found HERE, and I will add it on your behalf. Thank you for your contributions, and best regards, Netherzone (talk) 17:16, 23 May 2022 (UTC)Reply[reply]
https://kupdf.net/download/t-o-1a-10c-1-flight-manual-usaf-series-a-10c-2012_58f4d870dc0d60a105da981b_pdf	https://en.wikipedia.org/wiki/Talk:Fairchild_Republic_A-10_Thunderbolt_II	https://kupdf.net/download/t-o-1a-10c-1-flight-manual-usaf-series-a-10c-2012_58f4d870dc0d60a105da981b_pdf	Talk:Fairchild Republic A-10 Thunderbolt II	"Is the publication TO 1A-10C-1 the correct and reasonable current flight manual for the A-10C?
As found here https://kupdf.net/download/t-o-1a-10c-1-flight-manual-usaf-series-a-10c-2012_58f4d870dc0d60a105da981b_pdf
Or is this source not authoritative?
Thanks. :)  — Preceding unsigned comment added by 2601:152:C100:2D56:65E4:1309:43E5:AB92 (talk) 02:44, 2 May 2023 (UTC)Reply[reply]"
https://iowareview.org/from-the-issue/volumes-52-issue-2volume-52-issue-3-winter-202223/questionnaire	https://en.wikipedia.org/wiki/Craig_Thomas_(screenwriter)	Iowa Review	Craig Thomas (screenwriter)	In addition to writing for television, Thomas has been published in the New Yorker's Shouts & Murmurs column five times (Bad Reviews of Beloved Classics, RE: The Asteroid, Studio Notes on Your Rom-Com Screenplay, One Writer's Year in Pandemic Think Pieces, A Look Back at March 12, 2020), McSweeney's, the Boston Globe, and the Iowa Review.
http://oatv.com/	https://en.wikipedia.org/wiki/Foursquare_(company)	O'Reilly AlphaTech Ventures	Foursquare (company)	Foursquare is principally funded by Union Square Ventures, Andreessen Horowitz, O'Reilly AlphaTech Ventures, DFJ Growth, Morgan Stanley Alternative Investment Partners, Spark Capital, and more.[30][31] The company raised $1.35 million in its Series A round and $20 million in its Series B round.[32][33] On June 24, 2011, Foursquare raised $50 million on a $600 million valuation.[34] Their Series D round funding of $35 million was announced on December 19, 2013 and led by DFJ Growth.[35]
https://www.ft.com/content/29a2f96f-6d9b-4593-abdf-ffaadc502951	https://en.wikipedia.org/wiki/Talk:Grayscale_Investments	Financial Times	Talk:Grayscale Investments	"For example, the Financial Times article specifically talks about GBTC trading at a lower price, then talks about how FTX has lowered confidence in crypto markets. It does not make any attributions about FTX directly impacting GBTC prices. Specifically, the article says ""Confidence in digital assets has been sideswiped by the implosion of crypto exchange FTX"", which sounds to me like there is not a direct connection between the two events. 
"
https://dashboard.wikiedu.org/training/students/drafting-in-sandbox/editing-an-existing-article-v2	https://en.wikipedia.org/wiki/User:Malachi02/Sport	here	User:Malachi02/Sport	"If you're working on improvements to an existing article, copy only one section at a time of the article to this sandbox to work on, and be sure to use an edit summary linking to the article you copied from. Do not copy over the entire article. You can find additional instructions here.
"
http://www.shelltosea.com/content/finbar-cafferkey-rip	https://en.wikipedia.org/wiki/File:Finbar_Cafferkey.jpg	http://www.shelltosea.com/content/finbar-cafferkey-rip	File:Finbar Cafferkey.jpg	"Immediate source: http://www.shelltosea.com/content/finbar-cafferkey-rip
"
http://File:Flag_of_Bolivia_(state).svg	https://en.wikipedia.org/wiki/File_talk:Flag_of_lapaz.svg	File:Flag_of_Bolivia_(state).svg	File talk:Flag of lapaz.svg	"File:Flag_of_Bolivia_(state).svg
"
https://fc79.gw-project.org/english/chapter-2/	https://en.wikipedia.org/wiki/Permeability_(Earth_sciences)	equation 2.28	Permeability (Earth sciences)	Absolute permeability denotes the permeability in a porous medium that is 100% saturated with a single-phase fluid.  This may also be called the intrinsic permeability or specific permeability.  These terms refer to the quality that the permeability value in question is an intensive property of the medium, not a spatial average of a heterogeneous block of material equation 2.28[clarification needed][further explanation needed]; and that it is a function of the material structure only (and not of the fluid). They explicitly distinguish the value from that of relative permeability.
https://abdm.gov.in	https://en.wikipedia.org/wiki/Praveen_Gedam	Ayushman Bharat Digital Mission	Praveen Gedam	As the first Mission Director of India’s Digital Health Mission, Ayushman Bharat Digital Mission(ABDM), he formulated a policy that rather than promoting any specific digital tool, the government should promote innovation in the tech industry by reducing entry barriers and encouraging competition. To facilitate this, he designed and rolled out the platform for interoperability and started providing Health ID (ABHA number) to Indians. As of April 2023, more than 380 million[12] Health IDs have been provided which can be used for linking medical records. Around 600 digital health solutions in India are getting integrated into this system.
https://healthid.ndhm.gov.in	https://en.wikipedia.org/wiki/Praveen_Gedam	ABHA number	Praveen Gedam	As the first Mission Director of India’s Digital Health Mission, Ayushman Bharat Digital Mission(ABDM), he formulated a policy that rather than promoting any specific digital tool, the government should promote innovation in the tech industry by reducing entry barriers and encouraging competition. To facilitate this, he designed and rolled out the platform for interoperability and started providing Health ID (ABHA number) to Indians. As of April 2023, more than 380 million[12] Health IDs have been provided which can be used for linking medical records. Around 600 digital health solutions in India are getting integrated into this system.
https://gsda.maharashtra.gov.in/english/	https://en.wikipedia.org/wiki/Praveen_Gedam	GSDA	Praveen Gedam	As Director, GSDA, he implemented the Solar Dual Pump Water Supply Scheme. It helped provide round-the year tap water pumped without the use of electricity in 10,000 villages in 82 Naxal affected districts of Andhra Pradesh, Jharkhand, Bihar, Chhattisgarh, Odisha, Uttar Pradesh and West Bengal.[6]
https://smats.maharashtra.gov.in/PDF/SMATS-SMS-Process-V1.0.pdf	https://en.wikipedia.org/wiki/Praveen_Gedam	Sand Mining Approval and Tracking system	Praveen Gedam	As District Collector of Solapur, Maharashtra, he devised a strategy and came up with Sand Mining Approval and Tracking system (SMAT) to curb illegal sand mining.[19] The system has been adopted across India[20] as the National Sustainable Sand Mining Guidelines.[21][22]
http://www.jake-madden.com	https://en.wikipedia.org/wiki/User:SETPRINCIPAL/sandbox	Dr Jake Madden	Draft:St Edward's Primary School	2021 - Dr Jake Madden
https://stedtamworth.catholic.edu.au/	https://en.wikipedia.org/wiki/User:SETPRINCIPAL/sandbox	https://stedtamworth.catholic.edu.au/	Draft:St Edward's Primary School	"St Edward's Primary School South Tamworth Website. (n.d.). Retrieved from https://stedtamworth.catholic.edu.au/
St Edward's Primary School South Tamworth. (2022). My School. Retrieved from https://www.myschool.edu.au/school/54326"
https://www.myschool.edu.au/school/54326	https://en.wikipedia.org/wiki/User:SETPRINCIPAL/sandbox	https://www.myschool.edu.au/school/54326	Draft:St Edward's Primary School	"St Edward's Primary School South Tamworth Website. (n.d.). Retrieved from https://stedtamworth.catholic.edu.au/
St Edward's Primary School South Tamworth. (2022). My School. Retrieved from https://www.myschool.edu.au/school/54326"
https://russel.fandom.com/wiki/Dreamscape_Entertainment_Logos	https://en.wikipedia.org/wiki/File:Dreamscape_Entertainment_Television_Logo_July_2013.svg	https://russel.fandom.com/wiki/Dreamscape_Entertainment_Logos	File:Dreamscape Entertainment Television Logo July 2013.svg	"https://russel.fandom.com/wiki/Dreamscape_Entertainment_Logos
"
https://www.voanews.com/a/unseen-taliban-leader-wields-godlike-powers-in-afghanistan-/7026112.html	https://en.wikipedia.org/wiki/File:Hibatullah_Akhundzada.jpg	Voice of America	File:Hibatullah Akhundzada.jpg	Believed to be 1990 based on Taliban sources, per Voice of America
https://gutenberg.org/ebooks/4028	https://en.wikipedia.org/wiki/User:Pumpkinsinthesea1903/Cellini_Salt_Cellar	Vita	User:Pumpkinsinthesea1903/Cellini Salt Cellar	Functioning as more than just an expensive condiment holder, the cellar aimed to catapult conversation among intellectuals on the underlying meanings of the work.[2] During the Renaissance, the Saliera was notable for its Mannerism.[3] The main draw is the work's style and form, which Cellini notes in his treatise, I trattati dell'oreficieria e della Scultura (Treatises on Goldsmithing and Sculpture) and his in his Vita .[4] His offers details about his life and talks about the specific symbolism behind many of his art pieces, while at the same time promoted himself and his skill in order to secure his future reputation in the field.[5]
https://russel.fandom.com/wiki/Dreamscape_Entertainment_Logos	https://en.wikipedia.org/wiki/File:Dreamscape_Entertainment_Television_Logo_January_2013.svg	https://russel.fandom.com/wiki/Dreamscape_Entertainment_Logos	File:Dreamscape Entertainment Television Logo January 2013.svg	"https://russel.fandom.com/wiki/Dreamscape_Entertainment_Logos
"
https://www.bonsound.com/en/release/chrysalism/	https://en.wikipedia.org/wiki/Draft:Chrysalism_(Milk_%26_Bone_Album)	"""Bonsound"""	Draft:Chrysalism (Milk & Bone Album)	"""Bonsound"". Bonsound. Bonsound Recordings. Retrieved 2 May 2023."
https://assets.the-afc.com/migration/e/x/ext-ac-2027-bid-book-ir-iran--pdf	https://en.wikipedia.org/wiki/File:Iranian_football_badge.svg	https://assets.the-afc.com/migration/e/x/ext-ac-2027-bid-book-ir-iran--pdf	File:Iranian football badge.svg	https://assets.the-afc.com/migration/e/x/ext-ac-2027-bid-book-ir-iran--pdf
https://dashboard.wikiedu.org/training/students/drafting-in-sandbox/editing-an-existing-article-v2	https://en.wikipedia.org/wiki/User:Malachi02/Sports_betting	here	User:Malachi02/Sports betting	"If you're working on improvements to an existing article, copy only one section at a time of the article to this sandbox to work on, and be sure to use an edit summary linking to the article you copied from. Do not copy over the entire article. You can find additional instructions here.
"
https://www.livemint.com/Politics/pSY2eySzgDhkOMeDjayX1M/Jats-five-other-castes-granted-reservation-in-Haryana.html	https://en.wikipedia.org/wiki/Talk:Ror	https://www.livemint.com/Politics/pSY2eySzgDhkOMeDjayX1M/Jats-five-other-castes-granted-reservation-in-Haryana.html	Talk:Ror	This article for example. https://www.livemint.com/Politics/pSY2eySzgDhkOMeDjayX1M/Jats-five-other-castes-granted-reservation-in-Haryana.html
https://nyemaster.com/documents/cms/docs/Iowa-Lawyer-Articles/Benefit-Corporation-Article.pdf	https://en.wikipedia.org/wiki/Talk:Benefit_corporation	Iowa Lawyer Magazine summary	Talk:Benefit corporation	Iowa updated it's laws in 2021 to enable benefit corporations (Iowa Lawyer Magazine summary), but this confused one person I spoke with because she knew about the already existing public benefit corporation. In this state, a benefit corporation (B.C.) is defined in chapter 490 of the Iowa Code, the chapter on corporations, while a public benefit corporation (P.B.C.) is defined in chapter 504, the chapter on non-profits. Are there other U.S. states that feature both types of organizations? Newz2000 (talk) 03:36, 2 May 2023 (UTC)Reply[reply]
